0,1,2,3,4,5,6,7
3639.0,5.356345837249574e-05,0.00010694756770882746,5.348587499579699e-05,2.6750711493217505e-05,1.3359154199879542e-05,6.684617094437906e-06,3.344434045302047e-06
3641.0,5.40681387026197e-05,0.0001081182714758877,5.4079664202288935e-05,2.704474050600758e-05,1.3508287045826961e-05,6.751501807664151e-06,3.3757225418873382e-06
3642.0,5.3653607300751215e-05,0.00010735443824338303,5.369206689589262e-05,2.685084207060262e-05,1.3420695832225271e-05,6.716404714918189e-06,3.3567546320473207e-06
3647.0,5.32127853331869e-05,0.00010646157259718708,5.324023316458787e-05,2.6638550584795473e-05,1.3296171325741235e-05,6.654264622929507e-06,3.325225280834121e-06
3648.0,5.3161161391072735e-05,0.00010622769694538375,5.3122476797742846e-05,2.6535721214235308e-05,1.3288517629855834e-05,6.637015493859977e-06,3.31808536320477e-06
3650.0,5.326186838412565e-05,0.00010668431996622291,5.335269702582551e-05,2.6688545228428784e-05,1.3349202802923066e-05,6.662662788051166e-06,3.3365415963299005e-06
3654.0,5.317465635713836e-05,0.00010628878088253871,5.315319374956523e-05,2.6547952442973477e-05,1.3281236448156597e-05,6.649183483031784e-06,3.3207154547104656e-06
3655.0,5.3616356290229344e-05,0.000107186165634824,5.3606752816542924e-05,2.6808993386376323e-05,1.3405110379352547e-05,6.692973837221783e-06,3.3485182331649543e-06
3657.0,5.32069423290326e-05,0.00010643508247057398,5.3226876447390326e-05,2.6632811777171916e-05,1.329747614386978e-05,6.652273708898648e-06,3.3273585809540096e-06
3658.0,5.325074316492144e-05,0.00010663379800483763,5.332716651036684e-05,2.6676959376442655e-05,1.3320637321401207e-05,6.662374902086099e-06,3.334182922240525e-06
3661.0,4.413642871478954e-05,8.818595845309224e-05,4.410876989865281e-05,2.2058248590473006e-05,1.101869523242871e-05,5.509857436900023e-06,2.7535931505784372e-06
3662.0,4.3766046839811314e-05,8.74181427009714e-05,4.3719431485018945e-05,2.18665601381951e-05,1.0921191784321604e-05,5.467340193951453e-06,2.729154881211948e-06
3663.0,4.350074051336864e-05,8.711745799617684e-05,4.356741994845231e-05,2.179678032600968e-05,1.0892145130891873e-05,5.446137970460674e-06,2.7206022812781283e-06
3667.0,4.385158908981439e-05,8.780451582120902e-05,4.3915232771030155e-05,2.1961644283127746e-05,1.0975897762111053e-05,5.490140062597293e-06,2.7445673232706636e-06
3668.0,4.350188478707828e-05,8.712266125994114e-05,4.357004704981515e-05,2.1797939127848887e-05,1.0892032679177266e-05,5.4443228300615765e-06,2.7207707624238298e-06
3669.0,4.375327357244649e-05,8.7360557802868e-05,4.369028643008699e-05,2.185281850668186e-05,1.0918384521052538e-05,5.464468905272413e-06,2.7312132936246902e-06
3671.0,4.416552212500868e-05,8.831685393000457e-05,4.4175209354582745e-05,2.2091688360946493e-05,1.1034611139174033e-05,5.515778260647974e-06,2.758959389170812e-06
3672.0,4.3826909822550913e-05,8.769290893805362e-05,4.3858638144364526e-05,2.1933778155215633e-05,1.0965080488062329e-05,5.480582244976606e-06,2.74228003935284e-06
3677.0,4.34668242921361e-05,8.696357203456101e-05,4.3489837891541594e-05,2.1719244056965514e-05,1.0877238518017252e-05,5.436766944685867e-06,2.716722915657721e-06
3680.0,4.350691846173593e-05,8.714552088003036e-05,4.358158663712863e-05,2.180305431880719e-05,1.0891647399827176e-05,5.4478106613492505e-06,2.725380853454973e-06
3685.0,4.379648403580235e-05,8.755545981647961e-05,4.3788975633264615e-05,2.1899858772995995e-05,1.0953474136599084e-05,5.476269062082428e-06,2.7362329239610794e-06
3687.0,4.346205271372333e-05,8.694193261073527e-05,4.34789460971724e-05,2.1714770976712094e-05,1.0856453221047557e-05,5.437883833808721e-06,2.7159337071119838e-06
3688.0,4.349783317140598e-05,8.710425836151725e-05,4.356075921339159e-05,2.1793850823452476e-05,1.0892470257511944e-05,5.439765614262404e-06,2.723007971994207e-06
3691.0,4.022829215896435e-05,8.037756537263366e-05,4.020318101791848e-05,2.010516798141293e-05,1.0043286097154158e-05,5.02259382041681e-06,2.5109294387870573e-06
3692.0,3.989070618276493e-05,7.967773621279581e-05,3.98483643081482e-05,1.9930970112040647e-05,9.956624947488057e-06,4.9791762515571936e-06,2.4907249376593388e-06
3693.0,3.964888747854181e-05,7.940366830662404e-05,3.9709869247159246e-05,1.986803892234379e-05,9.93306041133235e-06,4.95829689418914e-06,2.4817263416659907e-06
3697.0,3.9968672320610243e-05,8.002990456300318e-05,4.002679295352085e-05,2.001725216777689e-05,1.000484949930519e-05,5.006115301436909e-06,2.500306504477079e-06
3698.0,3.964993302313282e-05,7.94084143959338e-05,3.9712265550231884e-05,1.986907891728812e-05,9.932889730467076e-06,4.966507639730944e-06,2.481285030969671e-06
3699.0,3.987906215273049e-05,7.962525210042024e-05,3.982180738554969e-05,1.9918539531156576e-05,9.95447437578817e-06,4.97773332842899e-06,2.49032729816856e-06
3701.0,4.0254805366178245e-05,8.049687934711183e-05,4.026373644272496e-05,2.013562583871864e-05,1.0057705217884905e-05,5.027765610815527e-06,2.5153867208443925e-06
3702.0,3.994617960278914e-05,7.992817287683085e-05,3.9975217839480215e-05,1.9991928971362094e-05,9.995307688193122e-06,4.998248332804822e-06,2.4999806427644655e-06
3707.0,3.961797740535504e-05,7.926340933580786e-05,3.963920807173449e-05,1.9797940560686844e-05,9.901257530552099e-06,4.957608349377696e-06,2.4774923017278905e-06
3710.0,3.965452147165413e-05,7.942925479327567e-05,3.9722775869853455e-05,1.9873673289413918e-05,9.932244558162606e-06,4.968797610110931e-06,2.482880135601384e-06
3715.0,3.991844578104739e-05,7.980288922061068e-05,3.9911732747408e-05,1.9961138728617767e-05,9.985272034308823e-06,4.985113785258011e-06,2.492455497687951e-06
3717.0,3.9613626697605243e-05,7.92436864448659e-05,3.962928746903405e-05,1.9793959157042573e-05,9.903453075353619e-06,4.9503588828159195e-06,2.4755935335157853e-06
3718.0,3.9646238487095475e-05,7.939163715576375e-05,3.970380148008573e-05,1.986540902464834e-05,9.93353643525402e-06,4.9631169340425e-06,2.4813429013031962e-06
3721.0,2.6948460023663856e-05,5.38444126138779e-05,2.693187706485911e-05,1.3468538295050014e-05,6.728814486281487e-06,3.3668560014965543e-06,1.6826927553975635e-06
3722.0,2.6722315279163744e-05,5.337560421761131e-05,2.6694357336196073e-05,1.3353772351919202e-05,6.678995972980717e-06,3.3388107475648687e-06,1.6671163892076346e-06
3723.0,2.6560322815357904e-05,5.319200885908412e-05,2.6601800668570735e-05,1.3287019400350097e-05,6.646266995660732e-06,3.323697446627749e-06,1.6628643027608025e-06
3727.0,2.6774543270487e-05,5.361151501745258e-05,2.6813758907572732e-05,1.3410147985774834e-05,6.705194347998711e-06,3.354172026265312e-06,1.6760988635622365e-06
3728.0,2.6561023549429366e-05,5.319518830225467e-05,2.6603399712499254e-05,1.3287655105047314e-05,6.6458869838262324e-06,3.321696334587787e-06,1.6623078537628122e-06
3729.0,2.67145154621614e-05,5.334044539077008e-05,2.6676598284740977e-05,1.3345799384625878e-05,6.664991992345881e-06,3.3352742776771027e-06,1.6681268518031755e-06
3731.0,2.6966223111552466e-05,5.3924336934133704e-05,2.6972434148533203e-05,1.3488864200869588e-05,6.73814940009565e-06,3.369482864341855e-06,1.6840397715628397e-06
3732.0,2.6759476981362725e-05,5.354336847142489e-05,2.677923517262204e-05,1.3393463374741787e-05,6.699988655808897e-06,3.344949910444317e-06,1.6721084865126135e-06
3740.0,2.6564096257545092e-05,5.320914460863607e-05,2.661041862384375e-05,1.3290467901522218e-05,6.6443253212492e-06,3.3262509812614915e-06,1.6617882023090003e-06
3745.0,2.674089764046015e-05,5.345943920812696e-05,2.673674801093734e-05,1.337331307960099e-05,6.6810967004338195e-06,3.341765755421333e-06,1.6691068445151558e-06
3748.0,2.6558548182602486e-05,5.318394891920368e-05,2.6597749075273763e-05,1.3285418435808605e-05,6.647271935673882e-06,3.3224384684629737e-06,1.6628227589229883e-06
3751.0,2.6947452187881145e-05,5.384240158419311e-05,2.693086902093994e-05,1.3468034524968808e-05,6.72856276687922e-06,3.366730384590788e-06,1.68263027704868e-06
3752.0,2.67213151147333e-05,5.3373602372001894e-05,2.6693357758147268e-05,1.3353272629620938e-05,6.678746710724048e-06,3.338688597531725e-06,1.667059758327094e-06
3753.0,2.6559330084522e-05,5.3190014283995696e-05,2.660080603823778e-05,1.3286523297698083e-05,6.646021061457175e-06,3.323579630218343e-06,1.6628164498655451e-06
3757.0,2.6773541875427243e-05,5.360950259006986e-05,2.681275575496314e-05,1.3409646631871996e-05,6.704943923040163e-06,3.3540476671797825e-06,1.6760379131577907e-06
3758.0,2.6560028030083154e-05,5.31931910611981e-05,2.660240298691524e-05,1.3287157281827167e-05,6.645640267879949e-06,3.3215780644302306e-06,1.6622596877916007e-06
3759.0,2.6713514884976926e-05,5.333844052913747e-05,2.6675599054410554e-05,1.3345299583591985e-05,6.664743687496977e-06,3.335152169499367e-06,1.668071306464014e-06
3761.0,2.6965214306831284e-05,5.392231945118217e-05,2.6971425057441267e-05,1.3488359564751973e-05,6.737897436756568e-06,3.3693569887471853e-06,1.6839770660553866e-06
3762.0,2.6758473489975083e-05,5.3541360085170714e-05,2.6778231915779854e-05,1.339296164795667e-05,6.6997380127331585e-06,3.3448250355630482e-06,1.6720470677814014e-06
3770.0,2.656310206265288e-05,5.3207152783580486e-05,2.6609422612500905e-05,1.3289971106077159e-05,6.644078913646545e-06,3.326132377315383e-06,1.6617389279743877e-06
3775.0,2.673989643664108e-05,5.3457442611341485e-05,2.673574726463554e-05,1.3372812297879344e-05,6.6808472903370775e-06,3.3416424951790424e-06,1.669048211624946e-06
3778.0,2.6557554046867382e-05,5.3181952477098296e-05,2.6596754388121674e-05,1.3284922227553564e-05,6.647025615522106e-06,3.3223207271879107e-06,1.6627755983975034e-06
3781.0,2.1739254485418635e-05,4.343628662438655e-05,2.1725956481123687e-05,1.0865194702031067e-05,5.428650177226324e-06,2.7173618100465036e-06,1.3570072748617101e-06
3782.0,2.1556822936166092e-05,4.305809514983626e-05,2.153444911736843e-05,1.0773741358140188e-05,5.3819184199360715e-06,2.691051445707915e-06,1.3454724661354778e-06
3783.0,2.1426144450472154e-05,4.290998547751973e-05,2.1459913401456615e-05,1.0721370676518988e-05,5.362186893585752e-06,2.6831216329570307e-06,1.341585510780674e-06
3787.0,2.1598955100304244e-05,4.324839825325423e-05,2.163069642569654e-05,1.081838584278752e-05,5.410842011908945e-06,2.70460614609086e-06,1.3526880021028087e-06
3788.0,2.1426709038658252e-05,4.291255299626248e-05,2.1461200164260563e-05,1.0721848214413632e-05,5.3617217064469425e-06,2.681047598596109e-06,1.3404635099550921e-06
3789.0,2.155053149172255e-05,4.3029728550128196e-05,2.152014250508122e-05,1.0767517154616074e-05,5.382900378825273e-06,2.690873164880314e-06,1.3439101261281117e-06
3791.0,2.17535833691683e-05,4.3500758270125645e-05,2.1758669813895515e-05,1.0881545911899798e-05,5.435990373628408e-06,2.7189898850130123e-06,1.3600854542467067e-06
3792.0,2.1586800658665323e-05,4.319342907226423e-05,2.1602860529719436e-05,1.0805089753190139e-05,5.3958576214444e-06,2.6990855838543437e-06,1.3507469170045971e-06
3800.0,2.1429188146207274e-05,4.2923809547640995e-05,2.1466850083615846e-05,1.072396895095834e-05,5.370955889399953e-06,2.6824679124348716e-06,1.3418126352804371e-06
3805.0,2.1571813876107744e-05,4.312572988771947e-05,2.1568611778356728e-05,1.0789113528610755e-05,5.393296956840432e-06,2.6941491171189602e-06,1.3477594021163442e-06
3808.0,2.142471244799939e-05,4.290348627192936e-05,2.145665293746754e-05,1.0720169885243547e-05,5.363400438863908e-06,2.6834539523096224e-06,1.34056191808396e-06
3811.0,4.9131150367032195e-05,9.816527778873374e-05,4.910020698079692e-05,2.4554332561793624e-05,1.226529175775426e-05,6.132592278829119e-06,3.0704242404006044e-06
3812.0,4.871885510634912e-05,9.731057543391902e-05,4.8666751505686834e-05,2.4340292183164247e-05,1.21539318827385e-05,6.077766593712286e-06,3.039594603113094e-06
3813.0,4.842352186461372e-05,9.697586231960376e-05,4.849745982809378e-05,2.4261757767526926e-05,1.2117876291517504e-05,6.056298649012581e-06,3.0311368109103842e-06
3817.0,4.88140767379245e-05,9.774066941134821e-05,4.888475093030309e-05,2.444662371411943e-05,1.2216921557742233e-05,6.108734945331484e-06,3.056468101753085e-06
