0,1,2,3,4,5
68.0,4.313038227236367e-05,8.642609711485491e-05,4.3246473903038596e-05,7.0377043950714535e-06,1.1025002094461334e-05
69.0,4.337893203972508e-05,8.665653175049873e-05,4.335306167280173e-05,5.404142184181615e-06,6.919128332005808e-06
72.0,4.3450615039727913e-05,8.697843012343484e-05,4.350712343140911e-05,3.4348756553642668e-06,3.549255421758657e-06
73.0,4.275131952496958e-05,8.55998385412178e-05,4.283729838533423e-05,1.414860239981608e-05,5.168677205860672e-05
74.0,4.27330537296584e-05,8.551718246980686e-05,4.273520075805115e-05,1.4942542146054172e-05,5.966043666350007e-05
75.0,4.2734037956512066e-05,8.552162804300115e-05,4.2736564934524324e-05,1.4899556622829935e-05,5.920491572486419e-05
76.0,4.2995741658066224e-05,8.581948408867626e-05,4.291486314268039e-05,1.2099733486564679e-05,3.495982882278925e-05
77.0,4.3096252962395235e-05,8.627199897878052e-05,4.310030880667892e-05,8.226574968531186e-06,1.493332964476457e-05
78.0,4.3055196739878905e-05,8.608693729440786e-05,4.302109542731608e-05,9.746569926666337e-06,2.1301802507242562e-05
79.0,4.2989251648761946e-05,8.579032827197783e-05,4.290400314299614e-05,1.2366156819224039e-05,3.6852408815818416e-05
80.0,4.313528184863788e-05,8.644823774645732e-05,4.325654472592255e-05,6.873026490175627e-06,1.0548810241997608e-05
81.0,4.2704785754238764e-05,8.53893908513495e-05,4.269841787415268e-05,1.6191256667907883e-05,7.418307482387476e-05
82.0,4.298971163902918e-05,8.579239621977694e-05,4.2904768817568495e-05,1.2347202195561735e-05,3.6715173119261646e-05
83.0,4.302542199835155e-05,8.595291312259515e-05,4.296647121303926e-05,1.0904413920348466e-05,2.737708194873456e-05
84.0,4.306592443043596e-05,8.61352631209844e-05,4.3041389247482076e-05,9.34048297264456e-06,1.943382924544934e-05
85.0,4.342099526967805e-05,8.684530327605564e-05,4.34428169371337e-05,4.204379183997409e-06,4.682500484090579e-06
86.0,4.27439133776162e-05,8.556631686448823e-05,4.275053857692723e-05,1.4469239828743263e-05,5.479691689666555e-05
87.0,4.3091602986522134e-05,8.625103207154927e-05,4.30911403337883e-05,8.393842322901302e-06,1.5554221783314892e-05
88.0,4.3126435108494475e-05,8.64082660453104e-05,4.3238392324500274e-05,7.1714626947022575e-06,1.142290977999838e-05
90.0,3.921910632880259e-05,7.835777549748679e-05,3.9174172886000114e-05,1.0265226194877686e-05,2.652317373329216e-05
92.0,3.9549203204260544e-05,7.903440177606247e-05,3.954006355833678e-05,4.882984008164337e-06,6.1608214558528385e-06
93.0,3.9310307965268604e-05,7.876893934383872e-05,3.9417961160338744e-05,6.809719623954158e-06,1.1130325550973152e-05
94.0,3.8933915942969584e-05,7.787612240670039e-05,3.894428058912741e-05,1.4859240340177327e-05,6.791865587180146e-05
95.0,3.893390126818693e-05,7.787605339926174e-05,3.894426340141782e-05,1.4859911342882115e-05,6.792717927830982e-05
97.0,3.962510205043988e-05,7.937548242762521e-05,3.9703686997877297e-05,2.809879197013254e-06,2.8254437585001346e-06
98.0,3.931132551216864e-05,7.877354103403081e-05,3.942002315553139e-05,6.774152202237982e-06,1.1019058344996502e-05
99.0,3.9537867353914465e-05,7.898356102729182e-05,3.951624790762831e-05,5.231272701480827e-06,6.911295128891881e-06
102.0,3.960320530758694e-05,7.927695926483388e-05,3.965583712302323e-05,3.3631443909776237e-06,3.5354335466142306e-06
103.0,3.8965826506506644e-05,7.802046430016585e-05,3.898569527161638e-05,1.3434168801812474e-05,5.16843357163399e-05
104.0,3.8949180001650666e-05,7.794513443106985e-05,3.8963250241656755e-05,1.4173538829424792e-05,5.965822572723267e-05
105.0,3.895007440965926e-05,7.794918409849069e-05,3.8964411557894374e-05,1.4133520641432251e-05,5.920269071291173e-05
106.0,3.9188607314516715e-05,7.822066272236347e-05,3.91225321610747e-05,1.1522728811191874e-05,3.495671657942345e-05
107.0,3.9280215182911464e-05,7.863307992174093e-05,3.928765570516968e-05,7.893374074557924e-06,1.4928305170983092e-05
108.0,3.92427985713489e-05,7.846441952346836e-05,3.9216755025037187e-05,9.32050221559566e-06,2.1297672757214503e-05
109.0,3.918269166950728e-05,7.819407976379644e-05,3.9112980915849416e-05,1.1771574456378997e-05,3.6849393008617226e-05
110.0,3.9315791456916334e-05,7.879371675937816e-05,3.942909843436537e-05,6.618891769352708e-06,1.0542716715897238e-05
111.0,3.892341335968649e-05,7.782866310929865e-05,3.8932195465225805e-05,1.533504288697002e-05,7.418118650243111e-05
112.0,3.918311052814819e-05,7.819596284943178e-05,3.911365311306397e-05,1.1753873233495693e-05,3.671215025856378e-05
113.0,3.9215660836633675e-05,7.834226882571724e-05,3.916815061964091e-05,1.0405078678957236e-05,2.7373495093171996e-05
114.0,3.925257396620533e-05,7.850845787481589e-05,3.9234877433895476e-05,8.939612069838732e-06,1.9429480225888196e-05
115.0,3.9576207070276224e-05,7.91556216616536e-05,3.959751685624763e-05,4.09397238519682e-06,4.672112530620942e-06
116.0,3.8959077930536025e-05,7.798991249712353e-05,3.897638494382294e-05,1.3732850800425578e-05,5.479457261478582e-05
117.0,3.927598152421094e-05,7.861397929204844e-05,3.927943378033427e-05,8.050626219613388e-06,1.55493096569842e-05
118.0,3.9307727862664815e-05,7.875728398600013e-05,3.9412743290064e-05,6.900219071528935e-06,1.1417083328163491e-05
120.0,2.627241537754522e-05,5.249143187966744e-05,2.6264759933274096e-05,8.315407125675245e-06,2.6510823463207767e-05
122.0,2.6493544016116706e-05,5.2944652032075115e-05,2.6493934202523328e-05,4.2139753044165285e-06,6.133233938360183e-06
123.0,2.6333510866281048e-05,5.2766839659377715e-05,2.636913650994402e-05,5.706406500521899e-06,1.1110568611333305e-05
127.0,2.654438747779755e-05,5.3173133084576454e-05,2.660038208667989e-05,2.5718711306674247e-06,2.7706016781717246e-06
128.0,2.6334192300650917e-05,5.2769920123174954e-05,2.6370422320960707e-05,5.679137916117516e-06,1.0999194887714725e-05
129.0,2.6485950767857376e-05,5.2910603220462926e-05,2.647864294921809e-05,4.486221149922753e-06,6.885541944078033e-06
132.0,2.6529718912564858e-05,5.3107136494789584e-05,2.6569047248559824e-05,3.0121606602526163e-06,3.493847748427259e-06
133.0,2.6102746316294858e-05,5.226553687423356e-05,2.610996519254033e-05,1.0652390975397774e-05,5.167606680261949e-05
136.0,2.6251984906259553e-05,5.239960066541309e-05,2.618968703603508e-05,9.2482313434894e-06,3.494617961449786e-05
137.0,2.6313351527255252e-05,5.2675834796362536e-05,2.633215804517461e-05,6.532784159317406e-06,1.4911417124410797e-05
138.0,2.628828826340638e-05,5.256286801615974e-05,2.6289490187063336e-05,7.6092762745297304e-06,2.128372762531805e-05
139.0,2.624802174616735e-05,5.238181060796335e-05,2.6184631557808064e-05,9.431935408199532e-06,3.683917997002184e-05
140.0,2.633718425399138e-05,5.278343849963313e-05,2.637609319659784e-05,5.55998954711312e-06,1.052237434891884e-05
142.0,2.6248302917831427e-05,5.238307129008628e-05,2.6184984359783198e-05,9.418877104108714e-06,3.67019147624742e-05
143.0,2.6270106625182754e-05,5.248105319593903e-05,2.6261331230841012e-05,8.41953747066776e-06,2.7361362156683167e-05
144.0,2.629483659896681e-05,5.2592365081177705e-05,2.6300240103263595e-05,7.323176824926281e-06,1.9414823991148467e-05
145.0,2.6511633696789817e-05,5.3025852033520074e-05,2.6531066732744107e-05,3.592795616833011e-06,4.639025516492423e-06
147.0,2.631051482631687e-05,5.26630394154827e-05,2.6327131562572936e-05,6.652022482095399e-06,1.5532786131866594e-05
148.0,2.6331782266125238e-05,5.2759027744757325e-05,2.6365885412969053e-05,5.775746299424567e-06,1.1397594704663783e-05
150.0,2.6271432925988047e-05,5.2489470723103906e-05,2.626378080613362e-05,8.315238043073159e-06,2.6510823843084452e-05
152.0,2.6492554166720247e-05,5.294267949949166e-05,2.6492945224918657e-05,4.213913564483918e-06,6.133232347514672e-06
153.0,2.633252648235598e-05,5.276486885068439e-05,2.6368151970459358e-05,5.7063075260405105e-06,1.1110568985797653e-05
157.0,2.6543393981857955e-05,5.317113778300492e-05,2.6599386427829386e-05,2.5718455120837813e-06,2.770597984244616e-06
158.0,2.6333207061378806e-05,5.276794104834212e-05,2.6369436500046223e-05,5.679039336757563e-06,1.0999193063895851e-05
159.0,2.6484960058270092e-05,5.290862425189752e-05,2.6477653372852794e-05,4.4861525454673035e-06,6.885539424843212e-06
162.0,2.6528726385882054e-05,5.310515220061096e-05,2.6568054807264013e-05,3.012125793164233e-06,3.493844876426011e-06
163.0,2.6101769308401e-05,5.2263584797566584e-05,2.6108992837812345e-05,1.0652153432634537e-05,5.1676064910494146e-05
166.0,2.6251002620486866e-05,5.239764543231093e-05,2.618871018175012e-05,9.248035605292915e-06,3.4946177630668096e-05
167.0,2.631236638308979e-05,5.267386677971185e-05,2.6331173532859187e-05,6.5326633954740365e-06,1.4911416415422374e-05
168.0,2.6287302995314874e-05,5.2560897658071246e-05,2.628850704336494e-05,7.609126305922753e-06,2.1283725263013253e-05
169.0,2.6247038565215767e-05,5.2379847697276924e-05,2.6183654265491546e-05,9.431733718215374e-06,3.6839177310288296e-05
170.0,2.633619988107747e-05,5.2781465529457006e-05,2.6375108219872656e-05,5.559894606252391e-06,1.0522373073890146e-05
172.0,2.6247320954639244e-05,5.238111137842276e-05,2.618400892718392e-05,9.418676568610784e-06,3.670191343632667e-05
173.0,2.6269123822934316e-05,5.247909198061e-05,2.626035064336521e-05,8.419365301312598e-06,2.736136008815726e-05
174.0,2.6293852738510162e-05,5.2590398006278904e-05,2.6299258399826303e-05,7.323035437260816e-06,1.941482301374975e-05
175.0,2.651064269105618e-05,5.3023870961170505e-05,2.653007532796292e-05,3.5927478419656156e-06,4.63902334086469e-06
177.0,2.6309530182576195e-05,5.266106832760298e-05,2.6326147805993266e-05,6.651898734347239e-06,1.5532784634481045e-05
178.0,2.633079707197285e-05,5.2757058672388626e-05,2.6364900068340247e-05,5.775645702997545e-06,1.13975933983268e-05
180.0,2.1193889683952458e-05,4.234488319846373e-05,2.1163301916236194e-05,7.383500023494527e-06,2.6506004450449483e-05
182.0,2.1372274186610887e-05,4.271046003817558e-05,2.133808734749304e-05,3.860540163387605e-06,6.122841893441144e-06
183.0,2.124317536603311e-05,4.256702748340821e-05,2.127817870312479e-05,5.153133083288242e-06,1.1102951236144354e-05
187.0,2.1413288886609587e-05,4.289476936483565e-05,2.1460363472773636e-05,2.419463233455099e-06,2.753042007905271e-06
188.0,2.1243725143902607e-05,4.2569507620464006e-05,2.127916377502037e-05,5.129639448681056e-06,1.0991537657246975e-05
189.0,2.1366148856218677e-05,4.2682992640352344e-05,2.1326180577836e-05,4.097440016115339e-06,6.87577755368457e-06
192.0,2.1401456226369502e-05,4.2841528138612764e-05,2.1435507825743466e-05,2.807922637779181e-06,3.479226808301983e-06
196.0,2.1177408064777976e-05,4.2270810096065384e-05,2.1143830826339527e-05,8.173795132133954e-06,3.494206123973165e-05
197.0,2.1226913435155696e-05,4.2493622360001426e-05,2.12501201628211e-05,5.863150632050285e-06,1.4904870730685083e-05
198.0,2.1206693430802972e-05,4.240249537762822e-05,2.1218525053715714e-05,6.78294877840685e-06,2.127829737336162e-05
199.0,2.117421178247751e-05,4.225645875430284e-05,2.114051916750348e-05,8.32905092337799e-06,3.68351870439626e-05
200.0,2.124613882769971e-05,4.258041221353627e-05,2.12835094577056e-05,5.026938977720219e-06,1.0514541537220978e-05
202.0,2.117443851932556e-05,4.2257476613334274e-05,2.1140748906519485e-05,8.318020403609572e-06,3.6697913614505695e-05
203.0,2.119202821053868e-05,4.2336505596518234e-05,2.116091385415131e-05,7.471890897385591e-06,2.7356626908905946e-05
204.0,2.1211977009015937e-05,4.2426291702764296e-05,2.1226385376164197e-05,6.5390195955472574e-06,1.9409120139757263e-05
205.0,2.138686684587587e-05,4.2775960219272255e-05,2.1405506505596528e-05,3.3179204829217324e-06,4.626847709680859e-06
207.0,2.12246253909437e-05,4.248330209641327e-05,2.1246348766837397e-05,5.9653068079784655e-06,1.5526378912077143e-05
208.0,2.1241781214671913e-05,4.2560727401609946e-05,2.1275693292539116e-05,5.212851649991079e-06,1.1390076445197406e-05
210.0,4.789862319803332e-05,9.569844057189317e-05,4.782858174843391e-05,1.1338718725245611e-05,2.653150707902785e-05
212.0,4.830177699361848e-05,9.652486123747431e-05,4.828613088891931e-05,5.21137990187881e-06,6.180305837710787e-06
213.0,4.8010012625318566e-05,9.620064019966873e-05,4.813419081296094e-05,7.3861368171251884e-06,1.1143855275175252e-05
214.0,4.755032384032819e-05,9.511014880467239e-05,4.7529143995125867e-05,1.6670189686388004e-05,6.792325191889992e-05
215.0,4.755030400455454e-05,9.511006462492588e-05,4.752911769381751e-05,1.6670974328045207e-05,6.793177670802453e-05
218.0,4.801125527670574e-05,9.62062551897562e-05,4.813677009632422e-05,7.3457782417407635e-06,1.1032665272595055e-05
219.0,4.828793045357025e-05,9.646276447746946e-05,4.8256599707800774e-05,5.602699447479487e-06,6.9293229041367255e-06
222.0,4.8367726912430103e-05,9.682109874186925e-05,4.8429161586246994e-05,3.511115957671729e-06,3.5684413637743218e-06
223.0,4.758929663619023e-05,9.528646268190319e-05,4.7671383342301477e-05,1.5008534335614332e-05,5.1689893311307467e-05
224.0,4.756896362404905e-05,9.519444475651617e-05,4.7555847230033865e-05,1.586984441170891e-05,5.966326917258846e-05
225.0,4.7570056727890865e-05,9.519939251015005e-05,4.764191540043011e-05,1.5823184966345938e-05,5.920776049422871e-05
226.0,4.786137889781043e-05,9.55309772661013e-05,4.776155622473327e-05,1.279048273220007e-05,3.4963814613792055e-05
227.0,4.7973260220901016e-05,9.60347079311738e-05,4.805901002434554e-05,8.61918391098504e-06,1.4939786509196584e-05
228.0,4.792756313001193e-05,9.582870981693706e-05,4.7883137176733814e-05,1.0252377436750781e-05,2.1307103155107643e-05
229.0,4.785415384150806e-05,9.549852093096445e-05,4.774902319998331e-05,1.3078501059665681e-05,3.685626811686382e-05
230.0,4.8016711158217935e-05,9.623090444231541e-05,4.814811453519863e-05,7.169695351860739e-06,1.0556671649286642e-05
231.0,4.753749677331026e-05,9.505218125063081e-05,4.751174042713635e-05,1.7226389572591594e-05,7.4185489943146e-05
232.0,4.785466447980533e-05,9.55008201199807e-05,4.774990512376037e-05,1.3058005393723482e-05,3.6719040459737284e-05
233.0,4.789441683624145e-05,9.567951030497665e-05,4.7820820779483075e-05,1.1499864151831574e-05,2.73816754011863e-05
234.0,4.793950322410246e-05,9.588250281800104e-05,4.790620301684673e-05,9.815529534745737e-06,1.9439407304991385e-05
235.0,4.833475535294656e-05,9.667290499739897e-05,4.8357204316534785e-05,4.327778560492268e-06,4.696287480079886e-06
236.0,4.7581049559806445e-05,9.524913610572255e-05,4.7658563268465626e-05,1.5356266139729402e-05,5.4799914729258825e-05
237.0,4.796808899169055e-05,9.601137918971783e-05,4.8048610866893715e-05,8.798638023416183e-06,1.5560536041334116e-05
238.0,4.8006862950052305e-05,9.618640848398433e-05,4.812766460461637e-05,7.488857405105187e-06,1.1430419086647103e-05
240.0,3.92852385911191e-05,7.848989229082559e-05,3.9240114471518484e-05,1.0274000687912621e-05,2.652323537706558e-05
242.0,3.961589284233458e-05,7.91676808889856e-05,3.960670413810652e-05,4.885782883851109e-06,6.1609663121325875e-06
243.0,3.937659544576977e-05,7.890176527538748e-05,3.9484375482047585e-05,6.814520410985958e-06,1.1130427683206379e-05
244.0,3.899956858899713e-05,7.800743332472132e-05,3.90096935536377e-05,1.4873844084280219e-05,6.791869143088491e-05
245.0,3.899955386396127e-05,7.80073663425411e-05,3.900967582991938e-05,1.4874517196797332e-05,6.792721752743591e-05
247.0,3.969191849301484e-05,7.95093232348297e-05,3.9770619532149276e-05,2.810672958541982e-06,2.825787112817335e-06
248.0,3.9377614647279416e-05,7.890637004093204e-05,3.94864407946352e-05,6.778912882296484e-06,1.1019161294659185e-05
249.0,3.9604540055665494e-05,7.911674813408306e-05,3.9582847600375115e-05,5.2344217716937536e-06,6.911430491765569e-06
252.0,3.966998438134552e-05,7.941063584074662e-05,3.972268518485922e-05,3.364488795440379e-06,3.535665964074508e-06
253.0,3.9031535055077636e-05,7.815202890032805e-05,3.905123278589301e-05,1.344690997670539e-05,5.1684379068411834e-05
254.0,3.9014856722200536e-05,7.807656585391565e-05,3.9028721389576526e-05,1.4187235186466363e-05,5.965826084025627e-05
255.0,3.901575437758632e-05,7.808062315001543e-05,3.902988721192491e-05,1.4147171912129441e-05,5.92027278762397e-05
256.0,3.9254689589017684e-05,7.835254903486993e-05,3.918835744084331e-05,1.1533039968869563e-05,3.4956776520156385e-05
257.0,3.934645116966933e-05,7.876567399001111e-05,3.935383374249757e-05,7.899371783567921e-06,1.4928390776783318e-05
258.0,3.930897290588785e-05,7.859672652766117e-05,3.928278951705749e-05,9.328144834341856e-06,2.1297744074305625e-05
259.0,3.9248764123115884e-05,7.832594243420421e-05,3.917878381004547e-05,1.1782199345139466e-05,3.684944486712083e-05
260.0,3.938208837221766e-05,7.89265810637596e-05,3.9495533335945354e-05,6.623487492779523e-06,1.0542822908160554e-05
261.0,3.8989048598310396e-05,7.795989770484346e-05,3.899756860121367e-05,1.5350281935652688e-05,7.418121642693842e-05
262.0,3.924918373689537e-05,7.832781866026067e-05,3.917945719552479e-05,1.1764475495668059e-05,3.671220288260779e-05
263.0,3.928178739050995e-05,7.847436407049102e-05,3.923407757073366e-05,1.0414024994215287e-05,2.737355610468728e-05
264.0,3.9318767060974626e-05,7.864084906070504e-05,3.930095242203613e-05,8.946811067833682e-06,1.9429557613123705e-05
265.0,3.96429435702032e-05,7.92890963389574e-05,3.966426227243469e-05,4.096004733722403e-06,4.672289797211238e-06
266.0,3.9024771676466567e-05,7.812141949438758e-05,3.904189334816288e-05,1.3745976054559128e-05,5.479461220367354e-05
267.0,3.9342210533642105e-05,7.874653813677926e-05,3.934559410784244e-05,8.056799630132283e-06,1.554939538911393e-05
268.0,3.937401119348538e-05,7.88900898976326e-05,3.9479147284672556e-05,6.905116395977684e-06,1.1417184093184818e-05
270.0,4.230090308923306e-05,8.451486566431882e-05,4.2247066293653324e-05,1.0663759978449261e-05,2.6526128510742653e-05
272.0,4.265693744091425e-05,8.524468171765623e-05,4.264549806300144e-05,5.008205773593399e-06,6.167642224108594e-06
273.0,4.239926979528186e-05,8.495835540730731e-05,4.25128017714424e-05,7.0262868709647375e-06,1.1135102622544801e-05
274.0,4.199330316276718e-05,8.399534435833342e-05,4.1992477929291006e-05,1.5525963326171177e-05,6.792028765087443e-05
275.0,4.19932854759603e-05,8.399527910137386e-05,4.1992456478928686e-05,1.5526675676891255e-05,6.792880938810697e-05
277.0,4.273879920984377e-05,8.561256031577522e-05,4.28227313065202e-05,2.842376994091622e-06,2.8430686759978174e-06
278.0,4.240036725950205e-05,8.49633081377657e-05,4.2515046702919224e-05,6.988959659628979e-06,1.1023862043268995e-05
279.0,4.2644707786226865e-05,8.518984333832913e-05,4.261965167298709e-05,5.372371633269313e-06,6.917621401411611e-06
282.0,4.271517964237175e-05,8.55062904660496e-05,4.2770949168810524e-05,3.4220344924257295e-06,3.4220347067542844e-06
283.0,4.202772081064645e-05,8.415104097067583e-05,4.203963650595971e-05,1.4015033836176083e-05,5.168630811228092e-05
284.0,4.2009763797755915e-05,8.406978147355859e-05,4.20141919757408e-05,1.4798673262150785e-05,5.96600140237713e-05
285.0,4.201072978026344e-05,8.407415063893878e-05,4.201551547634852e-05,1.4756249641242891e-05,5.920448697030456e-05
286.0,4.2268006695878046e-05,8.436696679883782e-05,4.2189959440060154e-05,1.199207059024432e-05,3.495923086241359e-05
287.0,4.236681255288723e-05,8.481181817927494e-05,4.2371517023735705e-05,8.164765810739216e-06,1.4932366766126637e-05
288.0,4.2326455609424836e-05,8.462989321406794e-05,4.2293895774592194e-05,9.66731625977324e-06,2.1301012927119056e-05
289.0,4.22616258940918e-05,8.433830487477798e-05,4.2179349523698006e-05,1.2255183210616027e-05,3.685183147533744e-05
290.0,4.2405185958657894e-05,8.498507829577187e-05,4.252492999588797e-05,6.826046136929054e-06,1.0547642369615473e-05
291.0,4.1981974306966666e-05,8.394415575982764e-05,4.1978503304548886e-05,1.6030919527357246e-05,7.418270774903202e-05
292.0,4.226207847611921e-05,8.434033798140894e-05,4.218009684960056e-05,1.2236464816225978e-05,3.671459175108582e-05
293.0,4.229718434629794e-05,8.449813680196441e-05,4.224042197591149e-05,1.0811380724035091e-05,2.7376395071457282e-05
294.0,4.233700278433953e-05,8.46774027234258e-05,4.231377630239952e-05,9.265965274632415e-06,1.9432997961241205e-05
295.0,4.2686059918660424e-05,8.537541557295317e-05,4.2707784854420505e-05,4.184285077091232e-06,4.680488795039128e-06
296.0,4.202043933761949e-05,8.411808146143937e-05,4.2029106078179945e-05,1.4331521640542633e-05,5.47964674145196e-05
297.0,4.2362245380811805e-05,8.47912092726208e-05,4.2362532298688416e-05,8.330152097071886e-06,1.5553280348773457e-05
298.0,4.2396487267185035e-05,8.49457828673919e-05,4.250711901140902e-05,7.121275778149139e-06,1.1421792647806073e-05
300.0,1.793977551886182e-05,3.5843348440128125e-05,1.7924345107001027e-05,6.714678717358036e-06,2.6502924160773378e-05
302.0,1.8090770811230936e-05,3.6152772733605634e-05,1.806482356763589e-05,3.5929259753764153e-06,6.116300137720687e-06
303.0,1.7981493884767098e-05,3.603136595783929e-05,1.8016081946767987e-05,4.745424807234971e-06,1.1098108256370198e-05
307.0,1.8125488401048466e-05,3.6308774426988336e-05,1.8166830468600154e-05,2.2949035185029776e-06,2.7425225427382682e-06
