0,1,2,3,4,5
13096.0,1.4901553165325718e-05,2.984500512492709e-05,1.4933404251673763e-05,1.3069968452378289e-06,3.2908104437498475e-06
13097.0,1.4993659762655787e-05,3.003928237180209e-05,1.501684869500454e-05,7.15983287075117e-07,1.0437492086942668e-06
13098.0,1.4983225125515115e-05,2.9959795918688137e-05,1.4982699678572214e-05,9.372348496704264e-07,1.690305594808511e-06
13099.0,1.4899917857515111e-05,2.9832500616782873e-05,1.4928039446984731e-05,1.3506701368078133e-06,3.531087397101035e-06
13101.0,1.4811035167601027e-05,2.9660541098215643e-05,1.4820624148941322e-05,2.0114660677153506e-06,8.928866334301233e-06
13102.0,1.4900032853583985e-05,2.983338660800597e-05,1.4928421545802595e-05,1.3475525637469954e-06,3.513531287902688e-06
13103.0,1.497563742269641e-05,2.9902265029385644e-05,1.4957990881489178e-05,1.115412496453111e-06,2.3708596051663644e-06
13104.0,1.4985944617065903e-05,2.9980549608395884e-05,1.4991617120489048e-05,8.76636301640199e-07,1.4928520751314456e-06
13106.0,1.4887377313554852e-05,2.9736403821836038e-05,1.4853019380834179e-05,1.7066456635440874e-06,5.985380819122782e-06
13107.0,1.4992480115487861e-05,3.00302753976963e-05,1.5012975766412126e-05,7.395592473563584e-07,1.1032770283921078e-06
13109.0,1.4722922061775239e-05,2.9492466536504627e-05,1.4749144692721011e-05,2.750792130537527e-06,2.0590699706724003e-05
13110.0,1.7833476492941543e-05,3.5614787384743996e-05,1.781492051115656e-05,1.1758884812806958e-06,2.2730359768331765e-06
13114.0,1.7639762876946576e-05,3.534482555721252e-05,1.7658863053071974e-05,2.103948783603593e-06,7.949634197805533e-06
13115.0,1.763975789097552e-05,3.534479967420151e-05,1.7658851702769332e-05,2.1040955777915094e-06,7.950950151366931e-06
13116.0,1.761464713323762e-05,3.515089728065891e-05,1.757615875980917e-05,2.902888831635836e-06,1.8042079285573998e-05
13120.0,1.7519762269589375e-05,3.5027334219889586e-05,1.7523735833363183e-05,3.4578082876886296e-06,2.9410723664469174e-05
13123.0,1.7729470221310856e-05,3.542570861039124e-05,1.7693454939697942e-05,1.801336686070576e-06,5.53971531855324e-06
13124.0,1.7723951121621654e-05,3.538350160033066e-05,1.7675391678892427e-05,1.95684327483972e-06,6.698672940466666e-06
13125.0,1.7724249849551633e-05,3.538577517751308e-05,1.7676366551828276e-05,1.9483432643734033e-06,6.631128554049348e-06
13126.0,1.774411107294976e-05,3.553790832109584e-05,1.7781898844888844e-05,1.4155341992831694e-06,3.2913638808411416e-06
13128.0,1.784136121139282e-05,3.567461562330697e-05,1.7840621964422543e-05,1.004192817691263e-06,1.6911241015118983e-06
13129.0,1.7742170011558712e-05,3.5523025430937716e-05,1.7775499610770545e-05,1.4643526795518613e-06,3.5316158298534517e-06
13131.0,1.763632742080804e-05,3.531825434127667e-05,1.7647507139952404e-05,2.207585265326384e-06,8.929132636212311e-06
13132.0,1.7742307238739286e-05,3.552407851210859e-05,1.777595228556056e-05,1.460865724146887e-06,3.514061423941922e-06
13133.0,1.7832330003308928e-05,3.560610200145295e-05,1.7811186717764035e-05,1.2019349561291637e-06,2.3715325121013986e-06
13134.0,1.7844605324041692e-05,3.569932350906864e-05,1.7851241382958044e-05,9.371686345849284e-07,1.4937311588712754e-06
13136.0,1.7727232601107796e-05,3.540859219834311e-05,1.7686125035261055e-05,1.8637578901026242e-06,5.9857505992008675e-06
13139.0,1.75314021870431e-05,3.5118116155830395e-05,1.7562222513898412e-05,3.0469468869885608e-06,2.0590770449802065e-05
13140.0,1.666767593143186e-05,3.3286715889681295e-05,1.6650390885129818e-05,1.1430572360651703e-06,2.2727538490849297e-06
13144.0,1.6486632380910676e-05,3.3034387664675896e-05,1.6504565918836617e-05,2.031158439406988e-06,7.949512707938755e-06
13145.0,1.6486629606300056e-05,3.3034349211842964e-05,1.6504554345981096e-05,2.0312966655527953e-06,7.950828678673916e-06
13146.0,1.6463157360359316e-05,3.2853123280539645e-05,1.6427316678941165e-05,2.792335679742408e-06,1.804203538130489e-05
13150.0,1.6374476285677987e-05,3.2737642561670235e-05,1.6378374682036317e-05,3.3197644595875375e-06,2.9410730846404776e-05
13153.0,1.6570488611016053e-05,3.310997694047635e-05,1.653687812480653e-05,1.7421340623956227e-06,5.5395559030065045e-06
13154.0,1.6565314994317158e-05,3.3070519919629546e-05,1.6520011070440474e-05,1.8907163668764604e-06,6.698534187866978e-06
13155.0,1.6565594926268908e-05,3.307264104303667e-05,1.6520918035421023e-05,1.8825966722722798e-06,6.630988948395922e-06
13156.0,1.6584163474603906e-05,3.3214846305810314e-05,1.6619531084477446e-05,1.3729159177612582e-06,3.2911384011159728e-06
13158.0,1.6675049670891598e-05,3.3342604533862646e-05,1.6674410004151666e-05,9.780753771337913e-07,1.6907892954748371e-06
13159.0,1.658234504104219e-05,3.320092861395542e-05,1.661355324399441e-05,1.4196887524603463e-06,3.531401053049471e-06
13161.0,1.648341828676468e-05,3.300954110615692e-05,1.6493956745926644e-05,2.130043890269384e-06,8.929024035063404e-06
13162.0,1.6582473136971237e-05,3.320190675142054e-05,1.6613972822725545e-05,1.416348096631992e-06,3.513845049634562e-06
13163.0,1.666661275837207e-05,3.327858240445743e-05,1.6646896239071174e-05,1.1680624824074448e-06,2.3712575467106645e-06
13164.0,1.6678085098922055e-05,3.3365699960288125e-05,1.6684330051315588e-05,9.135947866868721e-07,1.493371278617206e-06
13166.0,1.6568383124195354e-05,3.3093968621725894e-05,1.6530033639539782e-05,1.801790201150233e-06,5.985599447956569e-06
13167.0,1.668535404165906e-05,3.342103224366309e-05,1.6708106222304217e-05,7.68018403367321e-07,1.103895708367414e-06
13169.0,1.638536647115209e-05,3.282249076460089e-05,1.6414305227183124e-05,2.9293388815986032e-06,2.059074184983245e-05
13170.0,1.4791809112985922e-05,2.9540543427058336e-05,1.4776535770082144e-05,1.086139215289439e-06,2.2723020386451742e-06
13174.0,1.4631131934931922e-05,2.9316622309427665e-05,1.4647181394045194e-05,1.9070885030787743e-06,7.949319235527053e-06
13175.0,1.4631128872370867e-05,2.931660212025268e-05,1.4647168251938e-05,1.9072164278641224e-06,7.950634925001088e-06
13176.0,1.4610292084902892e-05,2.915577221722712e-05,1.4578710410263068e-05,2.605359751481351e-06,1.8041968920669282e-05
13183.0,1.4705541882237706e-05,2.9383707241837156e-05,1.4675836371014564e-05,1.6408137470010076e-06,5.539299552360932e-06
13184.0,1.4700961672152154e-05,2.9348700252614796e-05,1.4660874761420958e-05,1.7777894144969941e-06,6.698311283866165e-06
13185.0,1.4701195508121188e-05,2.9350581191831676e-05,1.4661677656268787e-05,1.770311986899753e-06,6.630764198364836e-06
13186.0,1.4717684745963952e-05,2.9476779213373147e-05,1.474915834372495e-05,1.2994701501685413e-06,3.2907760376052475e-06
13187.0,1.4808659560639446e-05,2.9668649953034157e-05,1.4831568804014178e-05,7.128483440303757e-07,1.043679678985887e-06
13188.0,1.479834622868494e-05,2.959015047401814e-05,1.4797845447670627e-05,9.325385605142567e-07,1.6902529296064506e-06
13189.0,1.4716071351611373e-05,2.9464430900535618e-05,1.4743860019351962e-05,1.3427985975367207e-06,3.5310533049136283e-06
13191.0,1.4628284771619083e-05,2.929458614926196e-05,1.4637773449923536e-05,1.998031332321737e-06,8.928849689955609e-06
13192.0,1.4716187075284205e-05,2.946528218816108e-05,1.474423523612281e-05,1.3397030232085994e-06,3.513496854869874e-06
13193.0,1.479085702335483e-05,2.953333075993332e-05,1.4773438376150527e-05,1.109382709883755e-06,2.370816963265937e-06
13194.0,1.4801038757349593e-05,2.9610654370036682e-05,1.4806650165387694e-05,8.723794142490027e-07,1.4927962275791684e-06
13196.0,1.4703683952488637e-05,2.9369503836480793e-05,1.466976637411535e-05,1.6958349671539197e-06,5.985356757561011e-06
13197.0,1.4807497756371421e-05,2.9659761216653535e-05,1.4827748420332895e-05,7.362646837066888e-07,1.1032098978860927e-06
13199.0,1.4541260220417556e-05,2.9128595302848476e-05,1.4567187027020659e-05,2.7306617628244934e-06,2.059069476569725e-05
13200.0,1.894058385700642e-05,3.7825685450949484e-05,1.892082764434755e-05,1.2054828076243918e-06,2.2733043712058754e-06
13204.0,1.8734842884142542e-05,3.7538962547096e-05,1.8755050809554988e-05,2.1703548850164622e-06,7.949749097603542e-06
13205.0,1.8734840205402933e-05,3.753892240706061e-05,1.8755031448745157e-05,2.1705069740939054e-06,7.95106417754432e-06
13206.0,1.870816724900532e-05,3.7332967892622984e-05,1.8667160579608627e-05,3.004292591059915e-06,1.8042116171373968e-05
13210.0,1.8607393973149372e-05,3.7201754075223e-05,1.8611435203583215e-05,3.584772929089708e-06,2.9410713472774463e-05
13213.0,1.883012116590658e-05,3.7624857197236794e-05,1.8791798502197296e-05,1.8551948689944642e-06,5.539866957345041e-06
13214.0,1.882426932140087e-05,3.7580043893621976e-05,1.8772613399695853e-05,2.017090155972956e-06,6.698805257873697e-06
13215.0,1.8824574833204875e-05,3.7582445250313595e-05,1.8773647263136892e-05,2.0082390544372275e-06,6.631261350587003e-06
13216.0,1.8845668902874686e-05,3.7744038685344136e-05,1.8885746342754695e-05,1.4541130618564435e-06,3.2915784417969496e-06
13218.0,1.894894947207038e-05,3.7889230885086375e-05,1.8948130046903336e-05,1.0276385681955158e-06,1.6914432634136667e-06
13219.0,1.8843607062060935e-05,3.77282112964273e-05,1.887895250346494e-05,1.504812543247358e-06,3.531821211762848e-06
13221.0,1.8731197976708724e-05,3.7510724148315244e-05,1.8742982522983523e-05,2.278392223182407e-06,8.929235659212165e-06
13222.0,1.8843753768084132e-05,3.772934157691629e-05,1.887943214991944e-05,1.5011904519503239e-06,3.514267094047868e-06
13223.0,1.893935715824172e-05,3.781643972899408e-05,1.8916855130463733e-05,1.2324842162368677e-06,2.3717945766901782e-06
13224.0,1.8952409847886997e-05,3.791545049136244e-05,1.8959407453200336e-05,9.582912933389642e-07,1.4940744999594746e-06
13226.0,1.8827741226706655e-05,3.760666652904976e-05,1.8784013086170157e-05,1.9201619062235442e-06,5.9858912093910255e-06
13229.0,1.8619773193411524e-05,3.7298163764626704e-05,1.865235393371141e-05,3.154892489264788e-06,2.059079925359475e-05
13230.0,1.2241651350651224e-05,2.444777251948884e-05,1.2229107198648281e-05,9.98947614400461e-07,2.271689809024008e-06
13234.0,1.2108675970536205e-05,2.426247590034316e-05,1.2122140758840175e-05,1.7220693901264655e-06,7.949057374421337e-06
13235.0,1.2108671976035403e-05,2.4262449359541485e-05,1.2122127398463134e-05,1.7221809341921163e-06,7.950371617680696e-06
13236.0,1.2091439432365919e-05,2.4129357566875752e-05,1.2065607132944953e-05,2.3299607750798534e-06,1.804187773653959e-05
13243.0,1.2170258164669696e-05,2.4317984916024868e-05,1.2145816366075299e-05,1.4887337771857245e-06,5.538950220665417e-06
13244.0,1.216645448186423e-05,2.4289021429788754e-05,1.2133455277342844e-05,1.6088875076682163e-06,6.698008813230821e-06
13245.0,1.2166651149370512e-05,2.4290570658889662e-05,1.2134120150459476e-05,1.6023357679740419e-06,6.630459039931591e-06
13246.0,1.2180310517066577e-05,2.4395028863529594e-05,1.2206468388977626e-05,1.1880131738032512e-06,3.290286124755376e-06
13247.0,1.2255596390797503e-05,2.4553805229808254e-05,1.227463074727174e-05,6.653419329233357e-07,1.0427298709793364e-06
13248.0,1.2247052342083528e-05,2.4488838015175943e-05,1.2246731624993706e-05,8.621591655235544e-07,1.689527676134589e-06
13249.0,1.2178975670107265e-05,2.438477994374296e-05,1.2202084459612267e-05,1.2262931873546074e-06,3.5305829204565486e-06
13251.0,1.2106318073361278e-05,2.4244232162975998e-05,1.2114368006554618e-05,1.8015465872885106e-06,8.928611131289732e-06
13252.0,1.2179047131709742e-05,2.4385510284337386e-05,1.220239525943044e-05,1.2235638602291904e-06,3.5130253159022795e-06
13253.0,1.224086371376192e-05,2.4441805167917628e-05,1.2226543547769891e-05,1.0195953310740413e-06,2.3702201787136057e-06
13254.0,1.2249291675294036e-05,2.4505784758810205e-05,1.225401412598831e-05,8.08413744184458e-07,1.492019740673145e-06
13256.0,1.2168719682813028e-05,2.4306229051597114e-05,1.2140803685620552e-05,1.537031258495164e-06,5.985027081413519e-06
13257.0,1.2254628942160567e-05,2.454643707753678e-05,1.2271470371564078e-05,6.863950330060486e-07,1.1022886067038606e-06
13259.0,1.2034303757342481e-05,2.4106848262505677e-05,1.2056102113274306e-05,2.4385368451989436e-06,2.0590630915487407e-05
13260.0,1.4804916699154508e-05,2.9566713249048332e-05,1.478962955225871e-05,1.0865547853053381e-06,2.272305131400393e-06
13264.0,1.4644099498483526e-05,2.934260751563493e-05,1.4660162446751904e-05,1.9079890690443246e-06,7.9493208222578e-06
13265.0,1.4644087620089207e-05,2.9342573183406898e-05,1.466014756464247e-05,1.908116235245505e-06,7.950636244057063e-06
13266.0,1.4623245597982773e-05,2.918160519561723e-05,1.4591625784314555e-05,2.606708499264948e-06,1.804196958313936e-05
13273.0,1.4718579332507684e-05,2.9409753033726727e-05,1.468884160582204e-05,1.641550459400426e-06,5.539300008277487e-06
13274.0,1.4713993593981796e-05,2.9374696606914927e-05,1.4673866384347714e-05,1.7786106784739575e-06,6.698312996111094e-06
13275.0,1.4714236142454422e-05,2.937659984980287e-05,1.4674672532489011e-05,1.7711264643158198e-06,6.630764991209792e-06
13276.0,1.4730727712926285e-05,2.950288717975917e-05,1.476223073284405e-05,1.3000060009003833e-06,3.2907785577664106e-06
13277.0,1.4821785032910137e-05,2.969494255802667e-05,1.4844712874904908e-05,7.130731273230495e-07,1.0436852047740475e-06
13278.0,1.4811458518964107e-05,2.9616377884893186e-05,1.4810958554057826e-05,9.328723582779919e-07,1.6902566082367676e-06
13279.0,1.4729118418669186e-05,2.9490523799444862e-05,1.4756924396086904e-05,1.3433538532531264e-06,3.5310557557344247e-06
13281.0,1.4641256342012637e-05,2.932053077454172e-05,1.4650744404711216e-05,1.9989910151306522e-06,8.928850278630551e-06
13282.0,1.4729230113252239e-05,2.9491392195043348e-05,1.4757300384388161e-05,1.340260735758353e-06,3.513498054726061e-06
13283.0,1.4803981250291389e-05,2.9559494947867596e-05,1.4786530791408362e-05,1.1098102356138506e-06,2.370819499067367e-06
13284.0,1.4814157075784384e-05,2.9636896823417164e-05,1.4819771414865263e-05,8.726830457647661e-07,1.4927993621099978e-06
13286.0,1.4716715460960563e-05,2.939552868936636e-05,1.46827663446078e-05,1.6966048945570023e-06,5.98535845757267e-06
13287.0,1.4820632426019347e-05,2.9686036323910148e-05,1.4840887534030983e-05,7.364993734292058e-07,1.1032143394616722e-06
13289.0,1.4554148217392092e-05,2.9154396851804876e-05,1.4580096090059669e-05,2.7320931897181766e-06,2.0590694860309067e-05
13290.0,1.5821162170049806e-05,3.1596181170512674e-05,1.5804786109302124e-05,1.1180373234755125e-06,2.272550691222869e-06
13294.0,1.5649308270270163e-05,3.13566912168179e-05,1.5666395241869732e-05,1.976293592859113e-06,7.949425502778995e-06
13295.0,1.564930480643786e-05,3.135666234529294e-05,1.566638199981124e-05,1.976426708089757e-06,7.950741133369577e-06
13296.0,1.5627017441048868e-05,3.118464374887199e-05,1.5593105924959286e-05,2.709424968525692e-06,1.804200515467813e-05
13300.0,1.554284983563167e-05,3.107502323335294e-05,1.554669204838731e-05,3.2164991356394e-06,2.9410735527424237e-05
13303.0,1.572889578496401e-05,3.142845209464472e-05,1.5697058970129407e-05,1.6973932126865265e-06,5.539440550393626e-06
13304.0,1.5724010509748833e-05,3.139099151838916e-05,1.5681045709477898e-05,1.8408115857390661e-06,6.6984343186221595e-06
13305.0,1.572426493877464e-05,3.1393009376641176e-05,1.5681908624366747e-05,1.8329776695392985e-06,6.630886857011964e-06
13306.0,1.5741883810376552e-05,3.152798482514152e-05,1.5775499373149593e-05,1.3405635308459674e-06,3.2909745666352686e-06
13307.0,1.5839191784836624e-05,3.173320232615143e-05,1.586365847282105e-05,7.298431077586154e-07,1.0440679869792857e-06
13308.0,1.582814364205513e-05,3.1649252146702736e-05,1.5827583327104877e-05,9.580983392348807e-07,1.6905468133952828e-06
13309.0,1.574016243753736e-05,3.151476738546578e-05,1.576982632356394e-05,1.385805688067926e-06,3.5312435742972104e-06
13311.0,1.5646266187397447e-05,3.133311295187846e-05,1.565632672914305e-05,2.0716413373089715e-06,8.928944821524898e-06
13312.0,1.5740284331424706e-05,3.151570869383731e-05,1.577023021617427e-05,1.3825746040911635e-06,3.5136876894714675e-06
13313.0,1.5820176925550756e-05,3.158847617448779e-05,1.5801473003767413e-05,1.1422612515889219e-06,2.3710581684606435e-06
13314.0,1.583103804617689e-05,3.167117496738654e-05,1.58370002631171e-05,8.955311963550205e-07,1.493110914532747e-06
13316.0,1.5726920292362693e-05,3.141325156256515e-05,1.569056008524604e-05,1.754988665506746e-06,5.9854902147160605e-06
13317.0,1.5837943102855242e-05,3.1723702931103076e-05,1.5859571919910748e-05,7.541394307329641e-07,1.1035854533408829e-06
13319.0,1.5553189344250313e-05,3.11555613134399e-05,1.558076710930084e-05,2.8412049133431927e-06,2.059072053667982e-05
13320.0,1.697245412112967e-05,3.3895325410312344e-05,1.695482014406509e-05,1.1518154141437753e-06,2.2728280148522073e-06
13324.0,1.6788081571853875e-05,3.3638386032736056e-05,1.680632543142775e-05,2.050486829625192e-06,7.949544448486445e-06
13325.0,1.678807952020119e-05,3.363835346351443e-05,1.680631106685572e-05,2.0506269561709756e-06,7.950860320259101e-06
13326.0,1.6764177559016376e-05,3.345381000943379e-05,1.6727648018664137e-05,2.8216292324023673e-06,1.8042046128582956e-05
13330.0,1.667386385325112e-05,3.3336210143309133e-05,1.667779333949966e-05,3.356305962213396e-06,2.941072898990371e-05
13333.0,1.6873462555420764e-05,3.371536246734273e-05,1.683923238861469e-05,1.7578718705009433e-06,5.539599843035203e-06
13334.0,1.6868215314252283e-05,3.367517865209002e-05,1.6822051788838513e-05,1.9082837617936943e-06,6.6985706379738e-06
13335.0,1.6868493812784244e-05,3.367735051946173e-05,1.682297438355615e-05,1.9000654021932017e-06,6.631025568859528e-06
13336.0,1.6887394776547975e-05,3.382213467528587e-05,1.692339657635017e-05,1.384267533342809e-06,3.29119730804045e-06
13338.0,1.6979947399138606e-05,3.3952238613813024e-05,1.697928123277348e-05,9.850545659335908e-07,1.6908767170725758e-06
13339.0,1.6885541172556324e-05,3.380796190396822e-05,1.6917307045612867e-05,1.4315804787376485e-06,3.531456389427312e-06
13341.0,1.6784812135463636e-05,3.361308493013068e-05,1.6795519143443516e-05,2.1506285383977863e-06,8.929052061679155e-06
13342.0,1.688567996457717e-05,3.380896891214298e-05,1.691773853256147e-05,1.428201364294529e-06,3.5139012513688006e-06
13343.0,1.6971356345024408e-05,3.388703258984556e-05,1.695126823568656e-05,1.1770955732418042e-06,2.371329310864312e-06
13344.0,1.6983039710661554e-05,3.397575904014703e-05,1.6989383379325054e-05,9.198979581924449e-07,1.493465289631457e-06
13346.0,1.687133141823954e-05,3.369906054358392e-05,1.6832261642601293e-05,1.818257792007144e-06,5.985639026546974e-06
13347.0,1.6990421189014586e-05,3.403209639553893e-05,1.7013602230683475e-05,7.728479747177996e-07,1.1040077134739923e-06
13349.0,1.6684972432211244e-05,3.342262453566447e-05,1.671439816498116e-05,2.9604916411025972e-06,2.0590749073401415e-05
13350.0,2.1423364997028493e-05,4.278376758992154e-05,2.1400896687749638e-05,1.2669365099318708e-06,2.273908451495138e-06
13354.0,2.119065133884281e-05,4.245944225224861e-05,2.1213323433893344e-05,2.3107306346831225e-06,7.950005040884e-06
13355.0,2.1190650783438564e-05,4.24594023822316e-05,2.1213306384194885e-05,2.310893567922939e-06,7.951321281875201e-06
13356.0,2.116048090401593e-05,4.222646280391609e-05,2.1113809049545795e-05,3.2203818658427252e-06,1.804220517444277e-05
13360.0,2.1046502034871616e-05,4.207802634995268e-05,2.1050679501151415e-05,3.856413885186538e-06,2.9410704115620523e-05
13363.0,2.129844808508325e-05,4.2556613974136306e-05,2.1254919190093896e-05,1.9685493432980428e-06,5.5402087067585315e-06
13364.0,2.1291782250993036e-05,4.250589877612815e-05,2.1233205726101795e-05,2.144201852755795e-06,6.699101178772593e-06
13365.0,2.1292145602751222e-05,4.25086339683918e-05,2.1234369122304086e-05,2.134591342333597e-06,6.63156000370313e-06
13366.0,2.1315979934999514e-05,4.269140166287752e-05,2.136120267633504e-05,1.534732397980021e-06,3.2920612518042014e-06
13368.0,2.143282873951456e-05,4.2855614791864616e-05,2.1431780445502202e-05,1.0760338336399111e-06,1.6921642160099004e-06
13369.0,2.1313677757607867e-05,4.267349873322661e-05,2.135351848657832e-05,1.5894561727278211e-06,3.532282316427715e-06
13371.0,2.118652891984138e-05,4.242750363587719e-05,2.1199665899345604e-05,2.428255369123916e-06,8.929466849785794e-06
13372.0,2.131385576516838e-05,4.2674783308122716e-05,2.1354060140487546e-05,1.5855459778169045e-06,3.5147297849855152e-06
13373.0,2.1421969674404557e-05,4.277332610099285e-05,2.1396405955345643e-05,1.2959718658708819e-06,2.372382853683269e-06
13374.0,2.1436733881637646e-05,4.288528854235786e-05,2.1444545275490362e-05,1.0017617625979192e-06,1.4948491670295494e-06
13376.0,2.1295733310238872e-05,4.2536046333748606e-05,2.1246109911280536e-05,2.03900627243625e-06,5.98621629659124e-06
13379.0,2.1060495805480268e-05,4.2187095972987324e-05,2.1097041086624857e-05,3.38519575811963e-06,2.0590861022407037e-05
13380.0,1.3369039358895971e-05,2.669922914681072e-05,1.3355287708630842e-05,1.039060240740769e-06,2.2719601493366437e-06
13384.0,1.3223818082729304e-05,2.649685288548878e-05,1.3238428294860133e-05,1.8064499407652312e-06,7.949172306898067e-06
13385.0,1.322382813290419e-05,2.6496827808364376e-05,1.3238415025540462e-05,1.806567399165876e-06,7.950488326594063e-06
13386.0,1.3204988571501953e-05,2.635146627219878e-05,1.3176614649081791e-05,2.4550474369590403e-06,1.8041918692833503e-05
13393.0,1.3291068969348697e-05,2.6557486529956917e-05,1.3264306534317705e-05,1.5582391850142707e-06,5.539104394249039e-06
13394.0,1.3286930222741224e-05,2.652583034406207e-05,1.3250795228821402e-05,1.6859938067707858e-06,6.698143037716514e-06
13395.0,1.3287153695264154e-05,2.652753583883699e-05,1.3251516779945807e-05,1.6790226960300414e-06,6.630593087780801e-06
13396.0,1.3302042919345353e-05,2.664158622235624e-05,1.3330558353393668e-05,1.2391351642930537e-06,3.2905019350694398e-06
13397.0,1.3384270634985958e-05,2.6814999639345263e-05,1.3405016618979818e-05,6.87388747630524e-07,1.0431477762556929e-06
13398.0,1.3374944776556818e-05,2.674407183883218e-05,1.337454113469437e-05,8.946300696054121e-07,1.689847926214516e-06
13399.0,1.3300587152999558e-05,2.6630428592680153e-05,1.332576982353631e-05,1.2797049266551064e-06,3.5307908599312154e-06
13401.0,1.3221246406118709e-05,2.6476922591648147e-05,1.3229933114661946e-05,1.8910987162681914e-06,8.928716299268225e-06
13402.0,1.330069029434821e-05,2.6631219735452974e-05,1.3326105609938466e-05,1.276807058993995e-06,3.5132334681164945e-06
13403.0,1.3368174506171379e-05,2.6692697974275634e-05,1.3352492449587514e-05,1.0608864387008643e-06,2.370482734818935e-06
13404.0,1.337737353649792e-05,2.676259214839244e-05,1.3382500511988776e-05,8.379651610622429e-07,1.4923611166700601e-06
13406.0,1.3289391440891407e-05,2.6544640434354727e-05,1.3258823748156859e-05,1.609574744761838e-06,5.9851728841688046e-06
13407.0,1.3383226514514669e-05,2.6806968067344047e-05,1.340156648368257e-05,7.095209231741673e-07,1.1026938717025037e-06
13409.0,1.314257743632505e-05,2.6326898187132436e-05,1.3166219932320838e-05,2.5711424496629998e-06,2.059065930619386e-05
13410.0,1.7701611790478045e-05,3.5351457102638165e-05,1.768319972639959e-05,1.1722642486791668e-06,2.2730042234242465e-06
13414.0,1.750934048932464e-05,3.5083495391653036e-05,1.7528299683806578e-05,2.095868433020509e-06,7.94962042939551e-06
13415.0,1.750932567341052e-05,3.5083457051917136e-05,1.7528282327455846e-05,2.096013064434993e-06,7.950935943190629e-06
13416.0,1.748439450018893e-05,3.489098723732237e-05,1.7446207523207774e-05,2.8905846990653905e-06,1.804207250340889e-05
13420.0,1.7390215526493294e-05,3.476834382546562e-05,1.739418389602558e-05,3.4424255462885134e-06,2.9410725373393842e-05
13423.0,1.759837516910755e-05,3.516378215071177e-05,1.7562633761023308e-05,1.7947736149978577e-06,5.539697276416011e-06
13424.0,1.759289663926162e-05,3.512187933932959e-05,1.754471042545759e-05,1.9495064406613305e-06,6.698657354045623e-06
13425.0,1.7593191641374637e-05,3.512412725676685e-05,1.7545672593198905e-05,1.941050126765681e-06,6.6311127152954286e-06
13426.0,1.7612908077203676e-05,3.52751501472362e-05,1.7650423411513447e-05,1.4108212164389011e-06,3.29133871336193e-06
13428.0,1.770942965961071e-05,3.541083088372081e-05,1.7708713784569605e-05,1.0013145677230384e-06,1.6910862260764714e-06
13429.0,1.761098173338636e-05,3.526035884514507e-05,1.7644068266157303e-05,1.459410644114728e-06,3.531591477711621e-06
13431.0,1.750592017734547e-05,3.5057120211163736e-05,1.7517027717385558e-05,2.198979174136001e-06,8.929120165951376e-06
13432.0,1.761111806805691e-05,3.52614157566062e-05,1.7644519693955224e-05,1.4559401346550538e-06,3.5140369706102015e-06
13433.0,1.7700476017795327e-05,3.534282938691055e-05,1.7679492572732214e-05,1.1981947771778911e-06,2.371501391259384e-06
13434.0,1.7712664429831056e-05,3.543536806948841e-05,1.7719253590372033e-05,9.345737836848056e-07,1.4936904404426465e-06
13436.0,1.7596149470883084e-05,3.514678090820768e-05,1.755536227712566e-05,1.8568864944105978e-06,5.985733800784043e-06
13439.0,1.7401782614110675e-05,3.48584457449605e-05,1.7432384507064594e-05,3.033850316067066e-06,2.0590767205869165e-05
13440.0,1.8689767445675487e-05,3.732480167029442e-05,1.867027947489476e-05,1.1989169072280925e-06,2.27324357342934e-06
13444.0,1.8486750826260173e-05,3.70418863105057e-05,1.8506708490314758e-05,2.1555308493889647e-06,7.949722291823724e-06
13445.0,1.8486747535549587e-05,3.704184773610335e-05,1.8506690843781218e-05,2.1556815251004557e-06,7.95103789962004e-06
13446.0,1.846042735019417e-05,3.683862827436914e-05,1.8419990888269427e-05,2.9816099808115115e-06,1.8042107334984014e-05
13450.0,1.8360988661579505e-05,3.6709130470474055e-05,1.8365016440759566e-05,3.5563449271650005e-06,2.941071944863316e-05
13453.0,1.858076673540458e-05,3.712665615756422e-05,1.854296731624433e-05,1.843180291057761e-06,5.539833084468315e-06
13454.0,1.857498177428615e-05,3.708239349629709e-05,1.8524038548951155e-05,2.003647113207191e-06,6.698775123388512e-06
13455.0,1.8575292225109404e-05,3.708478476223756e-05,1.852505642134343e-05,1.9948761962353123e-06,6.631230828474388e-06
13456.0,1.8596111221607725e-05,3.7244232326445054e-05,1.863566898290675e-05,1.4455254867193346e-06,3.2915297486016404e-06
13458.0,1.8698024963510144e-05,3.738749856112798e-05,1.869722139864749e-05,1.0224362567978762e-06,1.6913708845191222e-06
13459.0,1.8594074212261585e-05,3.72286231805144e-05,1.8628963582718525e-05,1.4958042592085052e-06,3.5317747764107565e-06
13461.0,1.8483150915914008e-05,3.701402051855228e-05,1.8494800964498695e-05,2.262582383637246e-06,8.929212770014683e-06
13462.0,1.8594218995418403e-05,3.722972141691726e-05,1.8629438730684636e-05,1.4922122032676177e-06,3.5142200527985e-06
13463.0,1.868856597979254e-05,3.7315681791581096e-05,1.866636868033504e-05,1.2256926906623056e-06,2.3717349583486647e-06
13464.0,1.870143086417494e-05,3.74134087165745e-05,1.8708348464855154e-05,9.536072491170278e-07,1.4939965447755e-06
13466.0,1.8578421578022272e-05,3.710869866964915e-05,1.853528539407824e-05,1.907581050984014e-06,5.985861629011213e-06
